2481	4501455	4505488
2482	4506641	4508712
2483	4514701	4514786
2485	4516259	4517360
2486	4518348	4518693
2487	4520044	4520149
2488	4523827	4524128
2490	4526004	4526133
2491	4529675	4530459
2492	4531207	4531261
2493	4532077	4534636
2498	4537525	4547975
2501	4549320	4553512
2503	4554344	4555400
2505	4558704	4559519
2506	4560699	4560765
2507	4561627	4561944
2508	4563874	4563988
2509	4566543	4568184
2511	4569598	4574934
2512	4577361	4577521
2514	4577864	4578090
2515	4581072	4581271
2517	4584785	4585931
2519	4589303	4591383
2520	4592746	4592959
2522	4593875	4595172
2523	4597465	4597717
2524	4599541	4599646
2527	4600882	4602897
2529	4603687	4604101
2530	4604425	4604691
2534	4605724	4612702
2538	4615089	4621123
2540	4622813	4626877
2543	4628546	4631255
2545	4631769	4632463
2547	4633334	4637612
